# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.4362
_ch0_neuron0,	1.1304
_ch0_neuron0,	1.8096
_ch0_neuron0,	2.4731
_ch0_neuron0,	3.1170
_ch0_neuron0,	3.7471
_ch0_neuron0,	5.0246
_ch0_neuron0,	5.6712
_ch0_neuron0,	6.3119
_ch0_neuron0,	6.9510
_ch0_neuron0,	7.6018
_ch0_neuron0,	8.2309
_ch0_neuron0,	8.8520
_ch0_neuron0,	9.4607
_ch0_neuron0,	10.0685
_ch0_neuron0,	10.6790
_ch0_neuron0,	11.2999
_ch0_neuron0,	11.9207
_ch0_neuron0,	12.5313
_ch0_neuron0,	13.1633
_ch0_neuron0,	13.8198
_ch0_neuron0,	14.5282
_ch0_neuron0,	15.2990
_ch0_neuron0,	16.1045
_ch0_neuron0,	16.9064
_ch0_neuron0,	17.7199
_ch0_neuron0,	18.4868
_ch0_neuron0,	19.2158
_ch0_neuron0,	19.9319
_ch0_neuron0,	20.6258
_ch0_neuron0,	21.3122
_ch0_neuron0,	21.9833
_ch0_neuron0,	22.6371
_ch0_neuron0,	23.2845
_ch0_neuron0,	23.9509
_ch0_neuron0,	24.6463
_ch0_neuron0,	25.3734
_ch0_neuron0,	26.1323
_ch0_neuron0,	26.8667
_ch0_neuron0,	27.6072
_ch0_neuron0,	28.3135
_ch0_neuron0,	29.0096
_ch0_neuron0,	29.7011
_ch0_neuron0,	30.3887
_ch0_neuron0,	31.1262
_ch0_neuron0,	31.8319
_ch0_neuron0,	32.5297
_ch0_neuron0,	33.2110
_ch0_neuron0,	33.9001
_ch0_neuron0,	34.5972
_ch0_neuron0,	35.3207
_ch0_neuron0,	36.0339
_ch0_neuron0,	36.7505
_ch0_neuron0,	37.4689
_ch0_neuron0,	38.1722
_ch0_neuron0,	38.8694
_ch0_neuron0,	39.5582
_ch0_neuron0,	40.2543
_ch0_neuron0,	40.9979
_ch0_neuron0,	41.7496
_ch0_neuron0,	42.4663
_ch0_neuron0,	43.1663
_ch0_neuron0,	43.8637
_ch0_neuron0,	44.5752
_ch0_neuron0,	45.2876
_ch0_neuron0,	46.0151
_ch0_neuron0,	46.7587
_ch0_neuron0,	47.4903
_ch0_neuron0,	48.2011
_ch0_neuron0,	48.9023
_ch0_neuron0,	49.5920
_ch0_neuron0,	50.2811
_ch0_neuron0,	50.9993
_ch0_neuron0,	51.7032
_ch0_neuron0,	52.4068
_ch0_neuron0,	53.1017
_ch0_neuron0,	53.8202
_ch0_neuron0,	54.5636
_ch0_neuron0,	55.3383
_ch0_neuron0,	56.1413
_ch0_neuron0,	56.9624
_ch0_neuron0,	57.7435
_ch0_neuron0,	58.5043
_ch0_neuron0,	59.2302
_ch0_neuron0,	59.9403
_ch0_neuron0,	60.6459
_ch0_neuron0,	61.3256
_ch0_neuron0,	61.9757
_ch0_neuron0,	62.6035
_ch0_neuron0,	63.2130
_ch0_neuron0,	63.8168
_ch0_neuron0,	64.4331
_ch0_neuron0,	65.0780
_ch0_neuron0,	65.7726
_ch0_neuron0,	66.4960
_ch0_neuron0,	67.2075
_ch0_neuron0,	67.9374
_ch0_neuron0,	68.6426
_ch0_neuron0,	69.3465
_ch0_neuron0,	70.0448
_ch0_neuron0,	70.7495
_ch0_neuron0,	71.5005
_ch0_neuron0,	72.2433
_ch0_neuron0,	72.9531
_ch0_neuron0,	73.6505
_ch0_neuron0,	74.3653
_ch0_neuron0,	75.1490
_ch0_neuron0,	75.9708
_ch0_neuron0,	76.7970
_ch0_neuron0,	77.5830
_ch0_neuron0,	78.3662
_ch0_neuron0,	79.1429
_ch0_neuron0,	79.8883
_ch0_neuron0,	80.6116
_ch0_neuron0,	81.3350
_ch0_neuron0,	82.0274
_ch0_neuron0,	82.7022
_ch0_neuron0,	83.3657
_ch0_neuron0,	84.0362
_ch0_neuron0,	84.7222
_ch0_neuron0,	85.4626
_ch0_neuron0,	86.2290
_ch0_neuron0,	87.0009
_ch0_neuron0,	87.7496
_ch0_neuron0,	88.4821
_ch0_neuron0,	89.2009
_ch0_neuron0,	89.9011
_ch0_neuron0,	90.6038
_ch0_neuron0,	91.3227
_ch0_neuron0,	92.0669
_ch0_neuron0,	92.7913
_ch0_neuron0,	93.4844
_ch0_neuron0,	94.1801
_ch0_neuron0,	94.8766
_ch0_neuron0,	95.6075
_ch0_neuron0,	96.3833
_ch0_neuron0,	97.1708
_ch0_neuron0,	97.9628
_ch0_neuron0,	98.6971
_ch0_neuron0,	99.4163
_ch0_neuron0,	100.1248
_ch0_neuron0,	100.8274
_ch0_neuron0,	101.5330
_ch0_neuron0,	102.2300
_ch0_neuron0,	102.9143
_ch0_neuron0,	103.5792
_ch0_neuron0,	104.2570
_ch0_neuron0,	104.9656
_ch0_neuron0,	105.7163
_ch0_neuron0,	106.4733
_ch0_neuron0,	107.2469
_ch0_neuron0,	107.9885
_ch0_neuron0,	108.7274
_ch0_neuron0,	109.4492
_ch0_neuron0,	110.1669
_ch0_neuron0,	110.8928
_ch0_neuron0,	111.6088
_ch0_neuron0,	112.3111
_ch0_neuron0,	112.9999
_ch0_neuron0,	113.6717
_ch0_neuron0,	114.3469
_ch0_neuron0,	115.0389
_ch0_neuron0,	115.7521
_ch0_neuron0,	116.4769
_ch0_neuron0,	117.2224
_ch0_neuron0,	117.9540
_ch0_neuron0,	118.7470
_ch0_neuron0,	119.4789
_ch0_neuron0,	120.2228
_ch0_neuron0,	120.9590
_ch0_neuron0,	121.6882
_ch0_neuron0,	122.3865
_ch0_neuron0,	123.0694
_ch0_neuron0,	123.7323
_ch0_neuron0,	124.4079
_ch0_neuron0,	125.1169
_ch0_neuron0,	125.8897
_ch0_neuron0,	126.6963
_ch0_neuron0,	127.4816
_ch0_neuron0,	128.2539
_ch0_neuron0,	128.9881
_ch0_neuron0,	129.7047
_ch0_neuron0,	130.4084
_ch0_neuron0,	131.1014
_ch0_neuron0,	131.7846
_ch0_neuron0,	132.4611
_ch0_neuron0,	133.1289
_ch0_neuron0,	133.7724
_ch0_neuron0,	134.4274
_ch0_neuron0,	135.1741
_ch0_neuron0,	135.9428
_ch0_neuron0,	136.7437
_ch0_neuron0,	137.5439
_ch0_neuron0,	138.3364
_ch0_neuron0,	139.1081
_ch0_neuron0,	139.8696
_ch0_neuron0,	140.6167
_ch0_neuron0,	141.3546
_ch0_neuron0,	142.0855
_ch0_neuron0,	142.8016
_ch0_neuron0,	143.4864
_ch0_neuron0,	144.1576
_ch0_neuron0,	144.8252
_ch0_neuron0,	145.5066
_ch0_neuron0,	146.2111
_ch0_neuron0,	146.9561
_ch0_neuron0,	147.7071
_ch0_neuron0,	148.4446
_ch0_neuron0,	149.1643
_ch0_neuron0,	149.8646
_ch0_neuron0,	150.5464
_ch0_neuron0,	151.2163
_ch0_neuron0,	151.9366
_ch0_neuron0,	152.6286
_ch0_neuron0,	153.3193
_ch0_neuron0,	153.9829
_ch0_neuron0,	154.6290
_ch0_neuron0,	155.2955
_ch0_neuron0,	156.0163
_ch0_neuron0,	156.7500
_ch0_neuron0,	157.4854
_ch0_neuron0,	158.2155
_ch0_neuron0,	158.9156
_ch0_neuron0,	159.6093
_ch0_neuron0,	160.2969
_ch0_neuron0,	160.9739
_ch0_neuron0,	161.6908
_ch0_neuron0,	162.3649
_ch0_neuron0,	163.0060
_ch0_neuron0,	163.6289
_ch0_neuron0,	164.2422
_ch0_neuron0,	164.8559
_ch0_neuron0,	165.4819
_ch0_neuron0,	166.1305
_ch0_neuron0,	166.8122
_ch0_neuron0,	167.5121
_ch0_neuron0,	168.2234
_ch0_neuron0,	168.9131
_ch0_neuron0,	169.5894
_ch0_neuron0,	170.2676
_ch0_neuron0,	170.9278
_ch0_neuron0,	171.5807
_ch0_neuron0,	172.2395
_ch0_neuron0,	172.9114
_ch0_neuron0,	173.5595
_ch0_neuron0,	174.1858
_ch0_neuron0,	174.8191
_ch0_neuron0,	175.4971
_ch0_neuron0,	176.2522
_ch0_neuron0,	177.0304
_ch0_neuron0,	177.8468
_ch0_neuron0,	178.6531
_ch0_neuron0,	179.4126
_ch0_neuron0,	180.1453
_neuron0threshhig11738,	0.0000
_neuron0threshlow5247,	0.0000
