# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.4597
_ch0_neuron0,	1.1501
_ch0_neuron0,	1.8143
_ch0_neuron0,	2.4797
_ch0_neuron0,	3.1581
_ch0_neuron0,	3.8406
_ch0_neuron0,	4.5446
_ch0_neuron0,	5.2828
_ch0_neuron0,	6.0563
_ch0_neuron0,	6.8306
_ch0_neuron0,	7.5933
_ch0_neuron0,	8.3567
_ch0_neuron0,	9.1317
_ch0_neuron0,	9.8931
_ch0_neuron0,	10.6443
_ch0_neuron0,	11.3782
_ch0_neuron0,	12.1375
_ch0_neuron0,	12.8664
_ch0_neuron0,	13.5834
_ch0_neuron0,	14.2952
_ch0_neuron0,	14.9938
_ch0_neuron0,	15.6688
_ch0_neuron0,	16.3227
_ch0_neuron0,	16.9839
_ch0_neuron0,	17.6446
_ch0_neuron0,	18.3038
_ch0_neuron0,	18.9708
_ch0_neuron0,	19.6227
_ch0_neuron0,	20.2795
_ch0_neuron0,	20.9304
_ch0_neuron0,	21.5776
_ch0_neuron0,	22.2229
_ch0_neuron0,	22.8634
_ch0_neuron0,	23.4912
_ch0_neuron0,	24.1214
_ch0_neuron0,	24.7453
_ch0_neuron0,	25.3578
_ch0_neuron0,	25.9629
_ch0_neuron0,	26.5676
_ch0_neuron0,	27.1756
_ch0_neuron0,	27.7920
_ch0_neuron0,	28.4039
_ch0_neuron0,	29.0288
_ch0_neuron0,	29.6520
_ch0_neuron0,	30.2814
_ch0_neuron0,	30.9140
_ch0_neuron0,	31.5523
_ch0_neuron0,	32.2012
_ch0_neuron0,	32.8603
_ch0_neuron0,	33.5088
_ch0_neuron0,	34.1845
_ch0_neuron0,	34.8529
_ch0_neuron0,	35.5157
_ch0_neuron0,	36.1724
_ch0_neuron0,	36.8237
_ch0_neuron0,	37.4559
_ch0_neuron0,	38.0895
_ch0_neuron0,	38.7201
_ch0_neuron0,	39.3528
_ch0_neuron0,	39.9866
_ch0_neuron0,	40.6219
_ch0_neuron0,	41.2749
_ch0_neuron0,	41.9241
_ch0_neuron0,	42.5692
_ch0_neuron0,	43.2303
_ch0_neuron0,	43.8919
_ch0_neuron0,	44.5489
_ch0_neuron0,	45.2102
_ch0_neuron0,	45.8576
_ch0_neuron0,	46.4932
_ch0_neuron0,	47.1203
_ch0_neuron0,	47.7453
_ch0_neuron0,	48.3658
_ch0_neuron0,	48.6469
_ch0_neuron0,	48.9880
_ch0_neuron0,	49.6144
_ch0_neuron0,	50.2564
_ch0_neuron0,	50.9061
_ch0_neuron0,	51.1788
_ch0_neuron0,	51.5450
_ch0_neuron0,	52.1968
_ch0_neuron0,	52.8496
_ch0_neuron0,	53.4978
_ch0_neuron0,	54.1524
_ch0_neuron0,	54.8029
_ch0_neuron0,	55.4517
_ch0_neuron0,	56.1054
_ch0_neuron0,	56.7511
_ch0_neuron0,	57.3975
_ch0_neuron0,	58.0335
_ch0_neuron0,	58.6644
_ch0_neuron0,	59.2894
_ch0_neuron0,	59.9063
_ch0_neuron0,	60.5181
_ch0_neuron0,	61.1239
_ch0_neuron0,	61.7343
_ch0_neuron0,	62.3395
_ch0_neuron0,	62.9462
_ch0_neuron0,	63.5554
_ch0_neuron0,	64.1742
_ch0_neuron0,	64.7880
_ch0_neuron0,	65.3933
_ch0_neuron0,	65.9915
_ch0_neuron0,	66.5912
_ch0_neuron0,	67.1946
_ch0_neuron0,	67.8012
_ch0_neuron0,	68.4011
_ch0_neuron0,	68.9962
_ch0_neuron0,	69.5907
_ch0_neuron0,	70.1799
_ch0_neuron0,	70.7675
_ch0_neuron0,	72.5237
_ch0_neuron0,	73.1074
_ch0_neuron0,	73.6951
_ch0_neuron0,	74.2780
_ch0_neuron0,	74.8577
_ch0_neuron0,	75.4260
_ch0_neuron0,	75.9904
_ch0_neuron0,	76.5544
_ch0_neuron0,	77.1164
_ch0_neuron0,	77.6866
_ch0_neuron0,	78.2553
_ch0_neuron0,	78.8241
_ch0_neuron0,	79.3955
_ch0_neuron0,	79.9668
_ch0_neuron0,	80.5388
_ch0_neuron0,	81.1091
_ch0_neuron0,	81.6808
_ch0_neuron0,	82.2576
_ch0_neuron0,	82.8483
_ch0_neuron0,	83.4545
_ch0_neuron0,	84.0703
_ch0_neuron0,	84.6874
_ch0_neuron0,	85.3106
_ch0_neuron0,	85.9349
_ch0_neuron0,	86.5560
_ch0_neuron0,	87.1814
_ch0_neuron0,	87.8034
_ch0_neuron0,	88.4186
_ch0_neuron0,	89.0255
_ch0_neuron0,	89.6282
_ch0_neuron0,	90.2241
_ch0_neuron0,	90.8265
_ch0_neuron0,	91.4345
_ch0_neuron0,	92.0411
_ch0_neuron0,	92.6469
_ch0_neuron0,	93.2629
_ch0_neuron0,	93.8849
_ch0_neuron0,	94.5168
_ch0_neuron0,	95.1471
_ch0_neuron0,	95.7763
_ch0_neuron0,	96.4134
_ch0_neuron0,	97.0439
_ch0_neuron0,	97.6703
_ch0_neuron0,	98.2920
_ch0_neuron0,	98.9200
_ch0_neuron0,	99.5408
_ch0_neuron0,	100.1541
_ch0_neuron0,	100.7730
_ch0_neuron0,	101.3948
_ch0_neuron0,	102.0122
_ch0_neuron0,	102.6360
_ch0_neuron0,	103.2570
_ch0_neuron0,	103.8831
_ch0_neuron0,	104.5113
_ch0_neuron0,	105.1401
_ch0_neuron0,	105.7708
_ch0_neuron0,	106.4117
_ch0_neuron0,	107.0489
_ch0_neuron0,	107.6910
_ch0_neuron0,	108.3422
_ch0_neuron0,	108.9994
_ch0_neuron0,	109.6656
_ch0_neuron0,	110.3376
_ch0_neuron0,	110.9944
_ch0_neuron0,	111.6450
_ch0_neuron0,	112.2819
_ch0_neuron0,	112.9033
_ch0_neuron0,	113.5246
_ch0_neuron0,	114.1335
_ch0_neuron0,	114.7371
_ch0_neuron0,	115.3446
_ch0_neuron0,	115.9557
_ch0_neuron0,	116.5671
_ch0_neuron0,	117.1756
_ch0_neuron0,	117.7751
_ch0_neuron0,	118.3847
_ch0_neuron0,	118.9960
_ch0_neuron0,	119.6111
_ch0_neuron0,	120.2296
