# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.2804
_ch0_neuron0,	1.3600
_ch0_neuron0,	2.3514
_ch0_neuron0,	3.1961
_ch0_neuron0,	3.9753
_ch0_neuron0,	4.7900
_ch0_neuron0,	5.6329
_ch0_neuron0,	6.5410
_ch0_neuron0,	7.4822
_ch0_neuron0,	8.4208
_ch0_neuron0,	9.3341
_ch0_neuron0,	10.2170
_ch0_neuron0,	11.0545
_ch0_neuron0,	11.8231
_ch0_neuron0,	12.5365
_ch0_neuron0,	13.2213
_ch0_neuron0,	13.8867
_ch0_neuron0,	14.5501
_ch0_neuron0,	15.2625
_ch0_neuron0,	16.0294
_ch0_neuron0,	16.8599
_ch0_neuron0,	17.7339
_ch0_neuron0,	18.6198
_ch0_neuron0,	19.5093
_ch0_neuron0,	20.3711
_ch0_neuron0,	21.1889
_ch0_neuron0,	21.9363
_ch0_neuron0,	22.6396
_ch0_neuron0,	23.3122
_ch0_neuron0,	23.9744
_ch0_neuron0,	24.6565
_ch0_neuron0,	25.4370
_ch0_neuron0,	26.3876
_ch0_neuron0,	27.3886
_ch0_neuron0,	28.3738
_ch0_neuron0,	29.3625
_ch0_neuron0,	30.3428
_ch0_neuron0,	31.2975
_ch0_neuron0,	32.1370
_ch0_neuron0,	32.8748
_ch0_neuron0,	33.5825
_ch0_neuron0,	34.2849
_ch0_neuron0,	35.0295
_ch0_neuron0,	36.8384
_ch0_neuron0,	37.8457
_ch0_neuron0,	38.8447
_ch0_neuron0,	39.8172
_ch0_neuron0,	40.7358
_ch0_neuron0,	41.5959
_ch0_neuron0,	42.3402
_ch0_neuron0,	43.0385
_ch0_neuron0,	43.7125
_ch0_neuron0,	44.3655
_ch0_neuron0,	45.0767
_ch0_neuron0,	45.8880
_ch0_neuron0,	46.8482
_ch0_neuron0,	47.8596
_ch0_neuron0,	48.8859
_ch0_neuron0,	49.8776
_ch0_neuron0,	50.8261
_ch0_neuron0,	51.7258
_ch0_neuron0,	52.5037
_ch0_neuron0,	53.2156
_ch0_neuron0,	53.9034
_ch0_neuron0,	54.5884
_ch0_neuron0,	55.3327
_ch0_neuron0,	56.2372
_ch0_neuron0,	57.2299
_ch0_neuron0,	58.2451
_ch0_neuron0,	59.2794
_ch0_neuron0,	60.2698
_ch0_neuron0,	61.2092
_ch0_neuron0,	62.0269
_ch0_neuron0,	62.7486
_ch0_neuron0,	63.4324
_ch0_neuron0,	64.0908
_ch0_neuron0,	64.7695
_ch0_neuron0,	65.5347
_ch0_neuron0,	66.4950
_ch0_neuron0,	67.5001
_ch0_neuron0,	68.5090
_ch0_neuron0,	69.5012
_ch0_neuron0,	70.4521
_ch0_neuron0,	71.3579
_ch0_neuron0,	72.1625
_ch0_neuron0,	72.8830
_ch0_neuron0,	73.5685
_ch0_neuron0,	74.2510
_ch0_neuron0,	74.9699
_ch0_neuron0,	75.7862
_ch0_neuron0,	76.7231
_ch0_neuron0,	77.7032
_ch0_neuron0,	78.6757
_ch0_neuron0,	79.6119
_ch0_neuron0,	80.4998
_ch0_neuron0,	81.3416
_ch0_neuron0,	82.1064
_ch0_neuron0,	82.8173
_ch0_neuron0,	83.4997
_ch0_neuron0,	84.1695
_ch0_neuron0,	84.8585
_ch0_neuron0,	85.6512
_ch0_neuron0,	86.6118
_ch0_neuron0,	87.6366
_ch0_neuron0,	88.6757
_ch0_neuron0,	89.6888
_ch0_neuron0,	90.6641
_ch0_neuron0,	91.5933
_ch0_neuron0,	92.4098
_ch0_neuron0,	93.1432
_ch0_neuron0,	93.8532
_ch0_neuron0,	94.5580
_ch0_neuron0,	95.2976
_ch0_neuron0,	96.1118
_ch0_neuron0,	97.0344
_ch0_neuron0,	98.0070
_ch0_neuron0,	98.9806
_ch0_neuron0,	99.9268
_ch0_neuron0,	100.8032
_ch0_neuron0,	101.6427
_ch0_neuron0,	102.4074
_ch0_neuron0,	103.1188
_ch0_neuron0,	103.8102
_ch0_neuron0,	104.4878
_ch0_neuron0,	105.1937
_ch0_neuron0,	105.9940
_ch0_neuron0,	106.8957
_ch0_neuron0,	107.8495
_ch0_neuron0,	108.8335
_ch0_neuron0,	109.8018
_ch0_neuron0,	110.7379
_ch0_neuron0,	111.6437
_ch0_neuron0,	112.4394
_ch0_neuron0,	113.1705
_ch0_neuron0,	113.8716
_ch0_neuron0,	114.5664
_ch0_neuron0,	115.2970
_ch0_neuron0,	116.1226
_ch0_neuron0,	117.0489
_ch0_neuron0,	118.0217
_ch0_neuron0,	118.9870
_ch0_neuron0,	119.9182
_ch0_neuron0,	120.8222
_ch0_neuron0,	121.6741
_ch0_neuron0,	122.4549
_ch0_neuron0,	123.1857
_ch0_neuron0,	123.8925
_ch0_neuron0,	124.6122
_ch0_neuron0,	125.3958
_ch0_neuron0,	126.2750
_ch0_neuron0,	127.2318
_ch0_neuron0,	128.2488
_ch0_neuron0,	129.2582
_ch0_neuron0,	130.2346
_ch0_neuron0,	131.1889
_ch0_neuron0,	132.1034
_ch0_neuron0,	132.9165
_ch0_neuron0,	133.6860
_ch0_neuron0,	134.4367
_ch0_neuron0,	135.2191
_ch0_neuron0,	136.0755
_ch0_neuron0,	137.0431
_ch0_neuron0,	138.0149
_ch0_neuron0,	138.9849
_ch0_neuron0,	139.9281
_ch0_neuron0,	140.8351
_ch0_neuron0,	141.6933
_ch0_neuron0,	142.4509
_ch0_neuron0,	143.1675
_ch0_neuron0,	143.8659
_ch0_neuron0,	144.5681
_ch0_neuron0,	145.3194
_ch0_neuron0,	146.1873
_ch0_neuron0,	147.1567
_ch0_neuron0,	148.1646
_ch0_neuron0,	149.1856
_ch0_neuron0,	150.1771
_ch0_neuron0,	151.1206
_ch0_neuron0,	152.0373
_ch0_neuron0,	152.8146
_ch0_neuron0,	153.5270
_ch0_neuron0,	154.2115
_ch0_neuron0,	154.8906
_ch0_neuron0,	155.6070
_ch0_neuron0,	156.4310
_ch0_neuron0,	157.3627
_ch0_neuron0,	159.2989
_ch0_neuron0,	160.2453
_ch0_neuron0,	161.1628
_ch0_neuron0,	162.0420
_ch0_neuron0,	162.7997
_ch0_neuron0,	163.5221
_ch0_neuron0,	164.2204
_ch0_neuron0,	164.9244
_ch0_neuron0,	165.6778
_ch0_neuron0,	166.5210
_ch0_neuron0,	167.4679
_ch0_neuron0,	168.4561
_ch0_neuron0,	169.4273
_ch0_neuron0,	170.3474
_ch0_neuron0,	171.2195
_ch0_neuron0,	172.0437
_ch0_neuron0,	172.7899
_ch0_neuron0,	173.4949
_ch0_neuron0,	174.1817
_ch0_neuron0,	174.8561
_ch0_neuron0,	175.5542
_ch0_neuron0,	176.3165
_ch0_neuron0,	177.1882
_ch0_neuron0,	178.1441
_ch0_neuron0,	179.1287
_ch0_neuron0,	180.0747
_neuron0threshhig9304,	0.0000
_neuron0threshlow4219,	0.0000
