# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	1.0198
_ch0_neuron0,	2.1025
_ch0_neuron0,	3.0992
_ch0_neuron0,	4.0125
_ch0_neuron0,	4.8800
_ch0_neuron0,	5.7854
_ch0_neuron0,	6.7496
_ch0_neuron0,	7.7891
_ch0_neuron0,	8.9608
_ch0_neuron0,	10.0748
_ch0_neuron0,	11.1505
_ch0_neuron0,	12.1691
_ch0_neuron0,	13.0744
_ch0_neuron0,	13.9405
_ch0_neuron0,	14.8036
_ch0_neuron0,	15.6965
_ch0_neuron0,	16.6176
_ch0_neuron0,	17.5343
_ch0_neuron0,	18.5485
_ch0_neuron0,	19.5914
_ch0_neuron0,	20.5915
_ch0_neuron0,	21.4333
_ch0_neuron0,	22.2616
_ch0_neuron0,	23.0635
_ch0_neuron0,	23.8329
_ch0_neuron0,	24.6299
_ch0_neuron0,	25.4558
_ch0_neuron0,	26.3364
_ch0_neuron0,	27.2449
_ch0_neuron0,	28.2049
_ch0_neuron0,	29.2208
_ch0_neuron0,	30.2573
_ch0_neuron0,	31.2882
_ch0_neuron0,	32.2660
_ch0_neuron0,	33.1210
_ch0_neuron0,	33.9026
_ch0_neuron0,	34.6634
_ch0_neuron0,	35.4812
_ch0_neuron0,	36.3764
_ch0_neuron0,	37.3337
_ch0_neuron0,	38.4339
_ch0_neuron0,	39.5388
_ch0_neuron0,	40.6336
_ch0_neuron0,	41.7162
_ch0_neuron0,	42.6856
_ch0_neuron0,	43.5817
_ch0_neuron0,	44.4660
_ch0_neuron0,	45.3969
_ch0_neuron0,	46.3813
_ch0_neuron0,	47.3976
_ch0_neuron0,	48.4612
_ch0_neuron0,	49.5353
_ch0_neuron0,	50.5589
_ch0_neuron0,	51.4420
_ch0_neuron0,	52.3633
_ch0_neuron0,	53.2117
_ch0_neuron0,	54.0463
_ch0_neuron0,	54.9124
_ch0_neuron0,	55.8441
_ch0_neuron0,	56.8153
_ch0_neuron0,	57.8101
_ch0_neuron0,	58.8499
_ch0_neuron0,	59.8712
_ch0_neuron0,	60.8211
_ch0_neuron0,	61.6807
_ch0_neuron0,	62.5482
_ch0_neuron0,	63.3657
_ch0_neuron0,	64.1625
_ch0_neuron0,	64.9832
_ch0_neuron0,	65.8619
_ch0_neuron0,	66.8151
_ch0_neuron0,	67.8370
_ch0_neuron0,	68.8830
_ch0_neuron0,	69.8989
_ch0_neuron0,	70.8399
_ch0_neuron0,	71.6968
_ch0_neuron0,	72.5632
_ch0_neuron0,	73.3871
_ch0_neuron0,	74.2090
_ch0_neuron0,	75.0592
_ch0_neuron0,	75.9830
_ch0_neuron0,	76.9813
_ch0_neuron0,	77.9990
_ch0_neuron0,	79.0298
_ch0_neuron0,	80.0459
_ch0_neuron0,	80.9686
_ch0_neuron0,	81.8122
_ch0_neuron0,	82.6507
_ch0_neuron0,	83.4485
_ch0_neuron0,	84.2372
_ch0_neuron0,	85.0702
_ch0_neuron0,	85.9830
_ch0_neuron0,	86.9613
_ch0_neuron0,	87.9936
_ch0_neuron0,	89.0488
_ch0_neuron0,	90.0852
_ch0_neuron0,	91.0588
_ch0_neuron0,	92.0120
_ch0_neuron0,	92.8985
_ch0_neuron0,	93.7204
_ch0_neuron0,	94.5327
_ch0_neuron0,	95.4245
_ch0_neuron0,	96.2745
_ch0_neuron0,	97.0903
_ch0_neuron0,	98.0215
_ch0_neuron0,	99.0264
_ch0_neuron0,	100.0301
_ch0_neuron0,	101.0345
_ch0_neuron0,	102.0357
_ch0_neuron0,	102.9687
_ch0_neuron0,	103.8407
_ch0_neuron0,	104.7076
_ch0_neuron0,	105.5911
_ch0_neuron0,	106.5108
_ch0_neuron0,	107.4736
_ch0_neuron0,	108.4816
_ch0_neuron0,	109.4982
_ch0_neuron0,	110.4730
_ch0_neuron0,	111.3341
_ch0_neuron0,	112.1565
_ch0_neuron0,	112.9677
_ch0_neuron0,	113.7506
_ch0_neuron0,	114.5568
_ch0_neuron0,	115.4375
_ch0_neuron0,	116.4019
_ch0_neuron0,	117.3733
_ch0_neuron0,	118.3692
_ch0_neuron0,	119.3651
_ch0_neuron0,	120.3338
_ch0_neuron0,	121.1837
_ch0_neuron0,	122.0296
_ch0_neuron0,	122.8660
_ch0_neuron0,	123.6614
_ch0_neuron0,	124.4619
_ch0_neuron0,	125.3096
_ch0_neuron0,	126.2516
_ch0_neuron0,	127.2522
_ch0_neuron0,	128.2825
_ch0_neuron0,	129.3062
_ch0_neuron0,	130.3071
_ch0_neuron0,	131.1894
_ch0_neuron0,	132.0529
_ch0_neuron0,	132.9159
_ch0_neuron0,	133.7294
_ch0_neuron0,	134.5454
_ch0_neuron0,	135.4154
_ch0_neuron0,	136.3493
_ch0_neuron0,	137.3423
_ch0_neuron0,	138.3627
_ch0_neuron0,	139.3866
_ch0_neuron0,	140.3959
_ch0_neuron0,	141.4246
_ch0_neuron0,	142.4104
_ch0_neuron0,	143.3029
_ch0_neuron0,	144.1518
_ch0_neuron0,	145.0008
_ch0_neuron0,	145.9405
_ch0_neuron0,	146.9457
_ch0_neuron0,	147.9702
_ch0_neuron0,	149.0143
_ch0_neuron0,	150.0727
_ch0_neuron0,	151.0866
_ch0_neuron0,	151.9656
_ch0_neuron0,	152.8128
_ch0_neuron0,	153.6327
_ch0_neuron0,	154.4220
_ch0_neuron0,	155.2415
_ch0_neuron0,	156.2128
_ch0_neuron0,	157.2308
_ch0_neuron0,	158.2758
_ch0_neuron0,	159.3143
_ch0_neuron0,	160.3549
_ch0_neuron0,	161.3757
_ch0_neuron0,	162.3788
_ch0_neuron0,	163.3043
_ch0_neuron0,	164.1716
_ch0_neuron0,	165.0188
_ch0_neuron0,	165.9315
_ch0_neuron0,	166.9777
_ch0_neuron0,	168.0430
_ch0_neuron0,	169.0855
_ch0_neuron0,	170.1373
_ch0_neuron0,	171.1395
_ch0_neuron0,	172.0152
_ch0_neuron0,	172.8729
_ch0_neuron0,	173.7082
_ch0_neuron0,	174.5134
_ch0_neuron0,	175.3195
_ch0_neuron0,	176.2065
_ch0_neuron0,	177.1977
_ch0_neuron0,	178.1961
_ch0_neuron0,	179.2151
_ch0_neuron0,	180.2177
