# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.5815
_ch0_neuron0,	1.2919
_ch0_neuron0,	2.1004
_ch0_neuron0,	2.9863
_ch0_neuron0,	3.8323
_ch0_neuron0,	4.6454
_ch0_neuron0,	5.5299
_ch0_neuron0,	6.4501
_ch0_neuron0,	7.3092
_ch0_neuron0,	8.1312
_ch0_neuron0,	9.0191
_ch0_neuron0,	9.9026
_ch0_neuron0,	10.7260
_ch0_neuron0,	11.5806
_ch0_neuron0,	12.4916
_ch0_neuron0,	13.3964
_ch0_neuron0,	14.2531
_ch0_neuron0,	15.1516
_ch0_neuron0,	16.0503
_ch0_neuron0,	16.9139
_ch0_neuron0,	17.8140
_ch0_neuron0,	18.7387
_ch0_neuron0,	19.5954
_ch0_neuron0,	20.4327
_ch0_neuron0,	21.3289
_ch0_neuron0,	22.2356
_ch0_neuron0,	23.0643
_ch0_neuron0,	23.9438
_ch0_neuron0,	24.8441
_ch0_neuron0,	25.6983
_ch0_neuron0,	26.5392
_ch0_neuron0,	27.4099
_ch0_neuron0,	28.2875
_ch0_neuron0,	29.1281
_ch0_neuron0,	29.9996
_ch0_neuron0,	30.8958
_ch0_neuron0,	31.7341
_ch0_neuron0,	32.6103
_ch0_neuron0,	33.4783
_ch0_neuron0,	34.3199
_ch0_neuron0,	35.1586
_ch0_neuron0,	36.0112
_ch0_neuron0,	36.8588
_ch0_neuron0,	37.6701
_ch0_neuron0,	38.5293
_ch0_neuron0,	39.4044
_ch0_neuron0,	40.2326
_ch0_neuron0,	41.1018
_ch0_neuron0,	41.9888
_ch0_neuron0,	42.8779
_ch0_neuron0,	43.7072
_ch0_neuron0,	44.5763
_ch0_neuron0,	45.4481
_ch0_neuron0,	46.3000
_ch0_neuron0,	47.0995
_ch0_neuron0,	47.9722
_ch0_neuron0,	48.8979
_ch0_neuron0,	49.7920
_ch0_neuron0,	50.6359
_ch0_neuron0,	51.5261
_ch0_neuron0,	52.4449
_ch0_neuron0,	53.3089
_ch0_neuron0,	54.1687
_ch0_neuron0,	55.0267
_ch0_neuron0,	55.8724
_ch0_neuron0,	56.7203
_ch0_neuron0,	57.6129
_ch0_neuron0,	58.4593
_ch0_neuron0,	59.2842
_ch0_neuron0,	60.1376
_ch0_neuron0,	61.0406
_ch0_neuron0,	61.8951
_ch0_neuron0,	62.7402
_ch0_neuron0,	63.5688
_ch0_neuron0,	64.3681
_ch0_neuron0,	65.1882
_ch0_neuron0,	66.0597
_ch0_neuron0,	66.8749
_ch0_neuron0,	67.7138
_ch0_neuron0,	68.6045
_ch0_neuron0,	69.4644
_ch0_neuron0,	70.3392
_ch0_neuron0,	71.2233
_ch0_neuron0,	72.0928
_ch0_neuron0,	72.9229
_ch0_neuron0,	73.7832
_ch0_neuron0,	74.6581
_ch0_neuron0,	75.5075
_ch0_neuron0,	76.4045
_ch0_neuron0,	77.2856
_ch0_neuron0,	78.1434
_ch0_neuron0,	79.0644
_ch0_neuron0,	79.9929
_ch0_neuron0,	80.8506
_ch0_neuron0,	81.7549
_ch0_neuron0,	82.6370
_ch0_neuron0,	83.4673
_ch0_neuron0,	84.3059
_ch0_neuron0,	85.1314
_ch0_neuron0,	85.9554
_ch0_neuron0,	86.7756
_ch0_neuron0,	87.6364
_ch0_neuron0,	88.4869
_ch0_neuron0,	89.3108
_ch0_neuron0,	90.1852
_ch0_neuron0,	91.0644
_ch0_neuron0,	91.8922
_ch0_neuron0,	92.7288
_ch0_neuron0,	93.5590
_ch0_neuron0,	94.3780
_ch0_neuron0,	95.1858
_ch0_neuron0,	96.0327
_ch0_neuron0,	96.9165
_ch0_neuron0,	97.7758
_ch0_neuron0,	98.6396
_ch0_neuron0,	99.5632
_ch0_neuron0,	100.4295
_ch0_neuron0,	101.2816
_ch0_neuron0,	102.1866
_ch0_neuron0,	103.0220
_ch0_neuron0,	103.7943
_ch0_neuron0,	104.5979
_ch0_neuron0,	105.4694
_ch0_neuron0,	106.2973
_ch0_neuron0,	107.1602
_ch0_neuron0,	108.0347
_ch0_neuron0,	108.9298
_ch0_neuron0,	109.7605
_ch0_neuron0,	110.6140
_ch0_neuron0,	111.4749
_ch0_neuron0,	112.2950
_ch0_neuron0,	113.1277
_ch0_neuron0,	114.0164
_ch0_neuron0,	114.8808
_ch0_neuron0,	115.7163
_ch0_neuron0,	116.5648
_ch0_neuron0,	117.4025
_ch0_neuron0,	118.2251
_ch0_neuron0,	119.0610
