# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.8528
_ch0_neuron0,	1.7020
_ch0_neuron0,	2.4700
_ch0_neuron0,	3.2497
_ch0_neuron0,	4.0371
_ch0_neuron0,	4.9168
_ch0_neuron0,	5.7815
_ch0_neuron0,	6.5652
_ch0_neuron0,	7.3591
_ch0_neuron0,	8.1706
_ch0_neuron0,	9.0163
_ch0_neuron0,	9.8665
_ch0_neuron0,	10.6472
_ch0_neuron0,	11.4422
_ch0_neuron0,	12.2337
_ch0_neuron0,	13.0402
_ch0_neuron0,	13.8803
_ch0_neuron0,	14.6853
_ch0_neuron0,	15.4334
_ch0_neuron0,	16.2443
_ch0_neuron0,	17.0683
_ch0_neuron0,	17.9098
_ch0_neuron0,	18.7135
_ch0_neuron0,	19.4415
_ch0_neuron0,	20.1808
_ch0_neuron0,	20.9354
_ch0_neuron0,	21.7023
_ch0_neuron0,	22.5066
_ch0_neuron0,	23.2776
_ch0_neuron0,	24.0114
_ch0_neuron0,	24.7499
_ch0_neuron0,	25.5203
_ch0_neuron0,	26.3145
_ch0_neuron0,	27.1218
_ch0_neuron0,	27.8749
_ch0_neuron0,	28.6213
_ch0_neuron0,	29.3963
_ch0_neuron0,	30.2346
_ch0_neuron0,	31.0468
_ch0_neuron0,	31.8574
_ch0_neuron0,	32.6362
_ch0_neuron0,	33.3868
_ch0_neuron0,	34.1804
_ch0_neuron0,	34.9903
_ch0_neuron0,	35.8419
_ch0_neuron0,	36.6249
_ch0_neuron0,	37.3617
_ch0_neuron0,	38.1377
_ch0_neuron0,	38.9489
_ch0_neuron0,	39.8074
_ch0_neuron0,	40.6169
_ch0_neuron0,	41.4132
_ch0_neuron0,	42.2106
_ch0_neuron0,	43.0278
_ch0_neuron0,	43.8696
_ch0_neuron0,	44.6515
_ch0_neuron0,	45.3959
_ch0_neuron0,	46.1397
_ch0_neuron0,	46.8950
_ch0_neuron0,	47.6738
_ch0_neuron0,	48.4541
_ch0_neuron0,	49.2050
_ch0_neuron0,	49.9131
_ch0_neuron0,	50.6522
_ch0_neuron0,	51.4247
_ch0_neuron0,	52.2334
_ch0_neuron0,	53.0422
_ch0_neuron0,	53.7811
_ch0_neuron0,	54.4864
_ch0_neuron0,	55.2056
_ch0_neuron0,	55.9506
_ch0_neuron0,	56.6931
_ch0_neuron0,	57.4731
_ch0_neuron0,	58.2047
_ch0_neuron0,	58.9150
_ch0_neuron0,	59.6559
_ch0_neuron0,	60.4493
_ch0_neuron0,	61.2770
_ch0_neuron0,	62.0245
_ch0_neuron0,	62.7819
_ch0_neuron0,	63.5682
_ch0_neuron0,	64.3372
_ch0_neuron0,	65.0923
_ch0_neuron0,	65.8288
_ch0_neuron0,	66.5428
_ch0_neuron0,	67.2789
_ch0_neuron0,	68.0233
_ch0_neuron0,	68.7905
_ch0_neuron0,	69.5378
_ch0_neuron0,	70.2778
_ch0_neuron0,	71.0462
_ch0_neuron0,	71.8413
_ch0_neuron0,	72.6194
_ch0_neuron0,	73.4238
_ch0_neuron0,	74.2208
_ch0_neuron0,	75.0140
_ch0_neuron0,	75.7921
_ch0_neuron0,	76.5074
_ch0_neuron0,	77.2084
_ch0_neuron0,	77.9238
_ch0_neuron0,	78.6746
_ch0_neuron0,	79.4709
_ch0_neuron0,	80.2789
_ch0_neuron0,	81.0778
_ch0_neuron0,	81.8358
_ch0_neuron0,	82.6213
_ch0_neuron0,	83.4201
_ch0_neuron0,	84.2283
_ch0_neuron0,	85.0075
_ch0_neuron0,	85.7375
_ch0_neuron0,	86.5172
_ch0_neuron0,	87.3025
_ch0_neuron0,	88.0934
_ch0_neuron0,	88.8668
_ch0_neuron0,	89.5940
_ch0_neuron0,	90.3428
_ch0_neuron0,	91.1234
_ch0_neuron0,	91.9581
_ch0_neuron0,	92.7954
_ch0_neuron0,	93.5412
_ch0_neuron0,	94.3757
_ch0_neuron0,	95.2031
_ch0_neuron0,	96.0073
_ch0_neuron0,	96.7529
_ch0_neuron0,	97.5241
_ch0_neuron0,	98.2930
_ch0_neuron0,	99.0674
_ch0_neuron0,	99.8556
_ch0_neuron0,	100.6186
_ch0_neuron0,	101.4005
_ch0_neuron0,	102.2037
_ch0_neuron0,	103.0355
_ch0_neuron0,	103.7913
_ch0_neuron0,	104.5274
_ch0_neuron0,	105.2890
_ch0_neuron0,	106.0815
_ch0_neuron0,	106.8697
_ch0_neuron0,	107.6200
_ch0_neuron0,	108.3729
_ch0_neuron0,	109.1411
_ch0_neuron0,	109.9135
_ch0_neuron0,	110.6739
_ch0_neuron0,	111.3989
