# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.7188
_ch0_neuron0,	1.4057
_ch0_neuron0,	2.0924
_ch0_neuron0,	2.7467
_ch0_neuron0,	3.3809
_ch0_neuron0,	6.0087
_ch0_neuron0,	6.7866
_ch0_neuron0,	7.5603
_ch0_neuron0,	8.3696
_ch0_neuron0,	9.1750
_ch0_neuron0,	9.9535
_ch0_neuron0,	10.7224
_ch0_neuron0,	11.4750
_ch0_neuron0,	12.1696
_ch0_neuron0,	12.8293
_ch0_neuron0,	13.4612
_ch0_neuron0,	14.0796
_ch0_neuron0,	14.6858
_ch0_neuron0,	15.2862
_ch0_neuron0,	15.9418
_ch0_neuron0,	17.5047
_ch0_neuron0,	18.3008
_ch0_neuron0,	19.1180
_ch0_neuron0,	19.9507
_ch0_neuron0,	20.7438
_ch0_neuron0,	21.5262
_ch0_neuron0,	22.2454
_ch0_neuron0,	22.9350
_ch0_neuron0,	23.6032
_ch0_neuron0,	25.5808
_ch0_neuron0,	27.2703
_ch0_neuron0,	28.0976
_ch0_neuron0,	28.8908
_ch0_neuron0,	29.6747
_ch0_neuron0,	30.4209
_ch0_neuron0,	31.1565
_ch0_neuron0,	31.8804
_ch0_neuron0,	32.5555
_ch0_neuron0,	33.2032
_ch0_neuron0,	33.8362
_ch0_neuron0,	34.4543
_ch0_neuron0,	35.7719
_ch0_neuron0,	37.4701
_ch0_neuron0,	38.2478
_ch0_neuron0,	39.0053
_ch0_neuron0,	39.7442
_ch0_neuron0,	40.4672
_ch0_neuron0,	41.1832
_ch0_neuron0,	41.9024
_ch0_neuron0,	42.5782
_ch0_neuron0,	43.2331
_ch0_neuron0,	43.8745
_ch0_neuron0,	44.5044
_ch0_neuron0,	45.1368
_ch0_neuron0,	46.7687
_ch0_neuron0,	47.6237
_ch0_neuron0,	48.4527
_ch0_neuron0,	49.2594
_ch0_neuron0,	50.0387
_ch0_neuron0,	50.7850
_ch0_neuron0,	51.5203
_ch0_neuron0,	52.2203
_ch0_neuron0,	52.8882
_ch0_neuron0,	53.1607
_ch0_neuron0,	53.5391
_ch0_neuron0,	54.1737
_ch0_neuron0,	54.8005
_ch0_neuron0,	55.4463
_ch0_neuron0,	56.2646
_ch0_neuron0,	57.0745
_ch0_neuron0,	57.8802
_ch0_neuron0,	58.6873
_ch0_neuron0,	59.5044
_ch0_neuron0,	60.3227
_ch0_neuron0,	61.1035
_ch0_neuron0,	61.8345
_ch0_neuron0,	62.5228
_ch0_neuron0,	63.1859
_ch0_neuron0,	63.8318
_ch0_neuron0,	64.4635
_ch0_neuron0,	65.7215
_ch0_neuron0,	66.5138
_ch0_neuron0,	67.3083
_ch0_neuron0,	68.1274
_ch0_neuron0,	68.9466
_ch0_neuron0,	69.7578
_ch0_neuron0,	70.5454
_ch0_neuron0,	71.3291
_ch0_neuron0,	72.0791
_ch0_neuron0,	72.7577
_ch0_neuron0,	73.4148
_ch0_neuron0,	74.0576
_ch0_neuron0,	74.6847
_ch0_neuron0,	75.9632
_ch0_neuron0,	76.7934
_ch0_neuron0,	77.5775
_ch0_neuron0,	78.3898
_ch0_neuron0,	79.1814
_ch0_neuron0,	79.9609
_ch0_neuron0,	80.7098
_ch0_neuron0,	81.4262
_ch0_neuron0,	82.1092
_ch0_neuron0,	82.7573
_ch0_neuron0,	83.3909
_ch0_neuron0,	84.0157
_ch0_neuron0,	84.6300
_ch0_neuron0,	85.9339
_ch0_neuron0,	87.6459
_ch0_neuron0,	88.4956
_ch0_neuron0,	89.3327
_ch0_neuron0,	90.1599
_ch0_neuron0,	90.9737
_ch0_neuron0,	91.7354
_ch0_neuron0,	92.4401
_ch0_neuron0,	93.1088
_ch0_neuron0,	93.7641
_ch0_neuron0,	94.4027
_ch0_neuron0,	97.2274
_ch0_neuron0,	98.0145
_ch0_neuron0,	98.8059
_ch0_neuron0,	99.6036
_ch0_neuron0,	100.3801
_ch0_neuron0,	101.1420
_ch0_neuron0,	101.8746
_ch0_neuron0,	102.5667
_ch0_neuron0,	102.8424
_ch0_neuron0,	103.2306
_ch0_neuron0,	103.8807
_ch0_neuron0,	104.5150
_ch0_neuron0,	105.1432
_ch0_neuron0,	105.8090
_ch0_neuron0,	106.6418
_ch0_neuron0,	107.4396
_ch0_neuron0,	108.2543
_ch0_neuron0,	109.0616
_ch0_neuron0,	109.8685
_ch0_neuron0,	110.6273
_ch0_neuron0,	111.3450
_ch0_neuron0,	112.0453
_ch0_neuron0,	112.7089
_ch0_neuron0,	113.3521
_ch0_neuron0,	113.9829
_ch0_neuron0,	114.5998
_ch0_neuron0,	115.2076
_ch0_neuron0,	115.8240
_ch0_neuron0,	116.5493
_ch0_neuron0,	118.1650
_ch0_neuron0,	119.0045
_ch0_neuron0,	119.8378
