# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.3422
_ch0_neuron0,	1.1755
_ch0_neuron0,	2.0079
_ch0_neuron0,	2.7976
_ch0_neuron0,	3.5524
_ch0_neuron0,	7.2117
_ch0_neuron0,	8.1790
_ch0_neuron0,	9.1723
_ch0_neuron0,	10.0983
_ch0_neuron0,	11.0619
_ch0_neuron0,	11.9955
_ch0_neuron0,	12.7972
_ch0_neuron0,	13.5419
_ch0_neuron0,	14.2462
_ch0_neuron0,	14.9773
_ch0_neuron0,	17.5985
_ch0_neuron0,	18.5487
_ch0_neuron0,	19.4922
_ch0_neuron0,	20.4686
_ch0_neuron0,	21.4209
_ch0_neuron0,	22.3331
_ch0_neuron0,	23.1291
_ch0_neuron0,	23.8827
_ch0_neuron0,	24.6508
_ch0_neuron0,	27.3444
_ch0_neuron0,	28.3007
_ch0_neuron0,	29.2685
_ch0_neuron0,	30.2574
_ch0_neuron0,	31.2727
_ch0_neuron0,	32.2079
_ch0_neuron0,	33.0088
_ch0_neuron0,	33.7628
_ch0_neuron0,	34.4969
_ch0_neuron0,	35.3098
_ch0_neuron0,	37.3161
_ch0_neuron0,	38.3316
_ch0_neuron0,	39.3443
_ch0_neuron0,	40.3609
_ch0_neuron0,	41.3227
_ch0_neuron0,	42.1561
_ch0_neuron0,	42.9183
_ch0_neuron0,	43.6337
_ch0_neuron0,	44.3670
_ch0_neuron0,	45.1393
_ch0_neuron0,	46.1750
_ch0_neuron0,	47.2093
_ch0_neuron0,	48.2206
_ch0_neuron0,	49.2265
_ch0_neuron0,	50.2477
_ch0_neuron0,	51.2342
_ch0_neuron0,	52.1680
_ch0_neuron0,	52.9711
_ch0_neuron0,	53.7549
_ch0_neuron0,	54.5273
_ch0_neuron0,	55.3421
_ch0_neuron0,	56.3465
_ch0_neuron0,	57.3499
_ch0_neuron0,	58.3349
_ch0_neuron0,	59.3180
_ch0_neuron0,	60.2866
_ch0_neuron0,	61.2588
_ch0_neuron0,	62.2736
_ch0_neuron0,	63.1877
_ch0_neuron0,	64.0085
_ch0_neuron0,	64.7849
_ch0_neuron0,	65.6295
_ch0_neuron0,	66.5837
_ch0_neuron0,	67.5098
_ch0_neuron0,	68.4652
_ch0_neuron0,	69.4299
_ch0_neuron0,	70.4108
_ch0_neuron0,	71.3989
_ch0_neuron0,	72.3513
_ch0_neuron0,	73.1886
_ch0_neuron0,	73.9840
_ch0_neuron0,	74.7562
_ch0_neuron0,	75.5824
_ch0_neuron0,	76.4772
_ch0_neuron0,	77.4242
_ch0_neuron0,	78.4094
_ch0_neuron0,	79.4251
_ch0_neuron0,	80.4326
_ch0_neuron0,	81.4368
_ch0_neuron0,	82.4043
_ch0_neuron0,	83.2772
_ch0_neuron0,	84.0951
_ch0_neuron0,	84.8965
_ch0_neuron0,	85.7418
_ch0_neuron0,	86.6983
_ch0_neuron0,	87.6128
_ch0_neuron0,	88.6048
_ch0_neuron0,	89.5734
_ch0_neuron0,	90.5080
_ch0_neuron0,	91.4306
_ch0_neuron0,	92.3168
_ch0_neuron0,	93.1115
_ch0_neuron0,	93.8541
_ch0_neuron0,	94.5700
_ch0_neuron0,	95.3322
_ch0_neuron0,	96.1969
_ch0_neuron0,	97.2628
_ch0_neuron0,	98.2789
_ch0_neuron0,	99.3049
_ch0_neuron0,	100.3209
_ch0_neuron0,	101.3365
_ch0_neuron0,	102.3010
_ch0_neuron0,	103.1724
_ch0_neuron0,	103.9899
_ch0_neuron0,	104.7519
_ch0_neuron0,	105.5564
_ch0_neuron0,	106.4273
_ch0_neuron0,	107.4231
_ch0_neuron0,	108.3595
_ch0_neuron0,	109.3328
_ch0_neuron0,	110.2796
_ch0_neuron0,	111.2118
_ch0_neuron0,	112.1691
_ch0_neuron0,	113.0522
_ch0_neuron0,	113.8941
_ch0_neuron0,	114.6773
_ch0_neuron0,	115.5012
_ch0_neuron0,	116.4129
_ch0_neuron0,	117.3856
_ch0_neuron0,	118.3255
_ch0_neuron0,	119.2809
_ch0_neuron0,	120.2224
_ch0_neuron0,	121.1353
_ch0_neuron0,	122.0491
_ch0_neuron0,	122.8822
_ch0_neuron0,	123.6648
_ch0_neuron0,	124.4121
_ch0_neuron0,	125.1706
_ch0_neuron0,	125.9828
_ch0_neuron0,	126.9028
_ch0_neuron0,	127.8299
_ch0_neuron0,	128.7688
_ch0_neuron0,	129.7380
_ch0_neuron0,	130.7192
_ch0_neuron0,	131.6784
_ch0_neuron0,	132.6376
_ch0_neuron0,	133.4922
_ch0_neuron0,	134.2855
_ch0_neuron0,	135.0476
_ch0_neuron0,	135.8285
_ch0_neuron0,	136.6545
_ch0_neuron0,	137.5777
_ch0_neuron0,	138.4901
_ch0_neuron0,	139.4140
_ch0_neuron0,	140.3463
_ch0_neuron0,	141.2797
_ch0_neuron0,	142.2366
_ch0_neuron0,	143.1281
_ch0_neuron0,	143.9389
_ch0_neuron0,	144.7028
_ch0_neuron0,	145.4651
_ch0_neuron0,	146.2791
_ch0_neuron0,	147.2735
_ch0_neuron0,	148.1747
_ch0_neuron0,	149.1102
_ch0_neuron0,	150.0562
_ch0_neuron0,	151.0293
_ch0_neuron0,	151.9722
_ch0_neuron0,	152.9202
_ch0_neuron0,	153.7594
_ch0_neuron0,	154.5299
_ch0_neuron0,	155.2940
_ch0_neuron0,	156.0845
_ch0_neuron0,	156.9614
_ch0_neuron0,	157.8648
_ch0_neuron0,	158.7781
_ch0_neuron0,	159.7411
_ch0_neuron0,	160.7285
_ch0_neuron0,	161.7420
_ch0_neuron0,	162.7439
_ch0_neuron0,	163.6582
_ch0_neuron0,	164.5119
_ch0_neuron0,	165.3875
_ch0_neuron0,	166.2913
_ch0_neuron0,	167.2436
_ch0_neuron0,	168.1354
_ch0_neuron0,	169.0620
_ch0_neuron0,	170.0071
_ch0_neuron0,	170.9190
_ch0_neuron0,	171.7922
_ch0_neuron0,	172.6163
_ch0_neuron0,	173.3805
_ch0_neuron0,	174.1156
_ch0_neuron0,	174.8648
_ch0_neuron0,	175.6793
_ch0_neuron0,	176.6043
_ch0_neuron0,	177.5798
_ch0_neuron0,	178.5335
_ch0_neuron0,	179.4897
_neuron0threshhig6001,	0.0000
_neuron0threshlow3763,	0.0000
