# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.4136
_ch0_neuron0,	1.4402
_ch0_neuron0,	2.4588
_ch0_neuron0,	3.4080
_ch0_neuron0,	4.3039
_ch0_neuron0,	5.1922
_ch0_neuron0,	6.1318
_ch0_neuron0,	7.0631
_ch0_neuron0,	8.0007
_ch0_neuron0,	8.9252
_ch0_neuron0,	9.7909
_ch0_neuron0,	10.6352
_ch0_neuron0,	11.4592
_ch0_neuron0,	12.2821
_ch0_neuron0,	13.1227
_ch0_neuron0,	14.0100
_ch0_neuron0,	14.9112
_ch0_neuron0,	15.7990
_ch0_neuron0,	16.6753
_ch0_neuron0,	17.4860
_ch0_neuron0,	18.2915
_ch0_neuron0,	19.1512
_ch0_neuron0,	20.0585
_ch0_neuron0,	20.9813
_ch0_neuron0,	21.8865
_ch0_neuron0,	22.7726
_ch0_neuron0,	23.6540
_ch0_neuron0,	24.5162
_ch0_neuron0,	25.3847
_ch0_neuron0,	26.2666
_ch0_neuron0,	27.1745
_ch0_neuron0,	28.1134
_ch0_neuron0,	29.0778
_ch0_neuron0,	30.0489
_ch0_neuron0,	31.0307
_ch0_neuron0,	32.0199
_ch0_neuron0,	33.0464
_ch0_neuron0,	34.0901
_ch0_neuron0,	35.1343
_ch0_neuron0,	36.1783
_ch0_neuron0,	37.2078
_ch0_neuron0,	38.2462
_ch0_neuron0,	39.2690
_ch0_neuron0,	40.2969
_ch0_neuron0,	41.3342
_ch0_neuron0,	42.3781
_ch0_neuron0,	43.4247
_ch0_neuron0,	44.4756
_ch0_neuron0,	45.5034
_ch0_neuron0,	46.5253
_ch0_neuron0,	47.5329
_ch0_neuron0,	48.5525
_ch0_neuron0,	49.5591
_ch0_neuron0,	50.5545
_ch0_neuron0,	51.5469
_ch0_neuron0,	52.5524
_ch0_neuron0,	53.5869
_ch0_neuron0,	54.6199
_ch0_neuron0,	55.6469
_ch0_neuron0,	56.6857
_ch0_neuron0,	57.7149
_ch0_neuron0,	58.7510
_ch0_neuron0,	59.7756
_ch0_neuron0,	60.7697
_ch0_neuron0,	61.7645
_ch0_neuron0,	62.7132
_ch0_neuron0,	63.6201
_ch0_neuron0,	64.5209
_ch0_neuron0,	65.4479
_ch0_neuron0,	66.3841
_ch0_neuron0,	67.3162
_ch0_neuron0,	68.2217
_ch0_neuron0,	69.1229
_ch0_neuron0,	70.0305
_ch0_neuron0,	70.9865
_ch0_neuron0,	71.9492
_ch0_neuron0,	72.9030
_ch0_neuron0,	73.8640
_ch0_neuron0,	74.8112
_ch0_neuron0,	75.7300
_ch0_neuron0,	76.6378
_ch0_neuron0,	77.5717
_ch0_neuron0,	78.5157
_ch0_neuron0,	79.4702
_ch0_neuron0,	80.4453
_ch0_neuron0,	81.4155
_ch0_neuron0,	82.3782
_ch0_neuron0,	83.2958
_ch0_neuron0,	84.1997
_ch0_neuron0,	85.1307
_ch0_neuron0,	86.0765
_ch0_neuron0,	87.0230
_ch0_neuron0,	87.9632
_ch0_neuron0,	88.8846
_ch0_neuron0,	89.7910
_ch0_neuron0,	90.7294
_ch0_neuron0,	91.6818
_ch0_neuron0,	92.6378
_ch0_neuron0,	93.5686
_ch0_neuron0,	94.4540
_ch0_neuron0,	95.3651
_ch0_neuron0,	96.3147
_ch0_neuron0,	97.2681
_ch0_neuron0,	98.2116
_ch0_neuron0,	99.1170
_ch0_neuron0,	100.0223
_ch0_neuron0,	100.9635
_ch0_neuron0,	101.9252
_ch0_neuron0,	102.8928
_ch0_neuron0,	103.8282
_ch0_neuron0,	104.7409
_ch0_neuron0,	105.6848
_ch0_neuron0,	106.6693
_ch0_neuron0,	107.6723
_ch0_neuron0,	108.6585
_ch0_neuron0,	109.6253
_ch0_neuron0,	110.5613
_ch0_neuron0,	111.4930
_ch0_neuron0,	112.4572
_ch0_neuron0,	113.4270
_ch0_neuron0,	114.3828
_ch0_neuron0,	115.2682
_ch0_neuron0,	116.1779
_ch0_neuron0,	117.1137
_ch0_neuron0,	118.0420
_ch0_neuron0,	118.9241
_ch0_neuron0,	119.8330
_ch0_neuron0,	120.7709
_ch0_neuron0,	121.6914
_ch0_neuron0,	122.5658
_ch0_neuron0,	123.4258
_ch0_neuron0,	124.2709
_ch0_neuron0,	125.1345
_ch0_neuron0,	125.9734
_ch0_neuron0,	126.8616
_ch0_neuron0,	127.7786
_ch0_neuron0,	128.6730
_ch0_neuron0,	129.4943
_ch0_neuron0,	130.3346
_ch0_neuron0,	131.1960
_ch0_neuron0,	132.0617
_ch0_neuron0,	132.8886
_ch0_neuron0,	133.7750
_ch0_neuron0,	134.6731
_ch0_neuron0,	135.5325
_ch0_neuron0,	136.3819
_ch0_neuron0,	137.2665
_ch0_neuron0,	138.1676
_ch0_neuron0,	139.0655
_ch0_neuron0,	139.9577
_ch0_neuron0,	140.8742
_ch0_neuron0,	141.8073
_ch0_neuron0,	142.7468
_ch0_neuron0,	143.6571
_ch0_neuron0,	144.5537
_ch0_neuron0,	145.4954
_ch0_neuron0,	146.4475
_ch0_neuron0,	147.3927
_ch0_neuron0,	148.3186
_ch0_neuron0,	149.2431
_ch0_neuron0,	150.1874
_ch0_neuron0,	151.1351
_ch0_neuron0,	152.0794
_ch0_neuron0,	152.9754
_ch0_neuron0,	153.8924
_ch0_neuron0,	154.8297
_ch0_neuron0,	155.7700
_ch0_neuron0,	156.6657
_ch0_neuron0,	157.5814
_ch0_neuron0,	158.5413
_ch0_neuron0,	159.5060
_ch0_neuron0,	160.4699
_ch0_neuron0,	161.3751
_ch0_neuron0,	162.3050
_ch0_neuron0,	163.2643
_ch0_neuron0,	164.2456
_ch0_neuron0,	165.2271
_ch0_neuron0,	166.1551
_ch0_neuron0,	167.0820
_ch0_neuron0,	168.0256
_ch0_neuron0,	168.9624
_ch0_neuron0,	169.8525
_ch0_neuron0,	170.7772
_ch0_neuron0,	171.7012
_ch0_neuron0,	172.5847
_ch0_neuron0,	173.4916
_ch0_neuron0,	174.4113
_ch0_neuron0,	175.2759
_ch0_neuron0,	176.1898
_ch0_neuron0,	177.0975
_ch0_neuron0,	177.9685
