# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.0041
_ch0_neuron0,	0.5844
_ch0_neuron0,	1.1423
_ch0_neuron0,	1.7018
_ch0_neuron0,	2.2606
_ch0_neuron0,	2.7959
_ch0_neuron0,	3.3245
_ch0_neuron0,	3.8489
_ch0_neuron0,	4.3834
_ch0_neuron0,	4.9902
_ch0_neuron0,	5.7790
_ch0_neuron0,	6.6352
_ch0_neuron0,	7.5017
_ch0_neuron0,	8.3982
_ch0_neuron0,	9.2743
_ch0_neuron0,	10.1344
_ch0_neuron0,	10.9626
_ch0_neuron0,	11.7285
_ch0_neuron0,	12.3698
_ch0_neuron0,	12.9614
_ch0_neuron0,	13.5242
_ch0_neuron0,	14.0760
_ch0_neuron0,	14.6603
_ch0_neuron0,	15.3796
_ch0_neuron0,	16.2135
_ch0_neuron0,	17.0640
_ch0_neuron0,	17.9173
_ch0_neuron0,	18.7720
_ch0_neuron0,	19.6306
_ch0_neuron0,	20.4416
_ch0_neuron0,	21.2145
_ch0_neuron0,	21.9458
_ch0_neuron0,	22.5940
_ch0_neuron0,	23.1765
_ch0_neuron0,	23.7311
_ch0_neuron0,	24.2956
_ch0_neuron0,	24.9075
_ch0_neuron0,	25.6383
_ch0_neuron0,	26.4326
_ch0_neuron0,	27.2477
_ch0_neuron0,	28.0878
_ch0_neuron0,	28.8945
_ch0_neuron0,	29.6629
_ch0_neuron0,	30.3903
_ch0_neuron0,	31.0891
_ch0_neuron0,	31.7276
_ch0_neuron0,	32.3175
_ch0_neuron0,	32.8723
_ch0_neuron0,	33.9464
_ch0_neuron0,	34.4947
_ch0_neuron0,	35.0992
_ch0_neuron0,	35.9184
_ch0_neuron0,	36.7368
_ch0_neuron0,	37.5759
_ch0_neuron0,	38.4330
_ch0_neuron0,	39.2847
_ch0_neuron0,	40.1074
_ch0_neuron0,	40.8962
_ch0_neuron0,	41.6341
_ch0_neuron0,	42.3168
_ch0_neuron0,	42.9102
_ch0_neuron0,	44.5840
_ch0_neuron0,	45.1876
_ch0_neuron0,	45.8674
_ch0_neuron0,	46.6449
_ch0_neuron0,	47.4834
_ch0_neuron0,	48.3237
_ch0_neuron0,	49.1099
_ch0_neuron0,	49.8559
_ch0_neuron0,	50.5318
_ch0_neuron0,	51.1335
_ch0_neuron0,	51.6953
_ch0_neuron0,	52.2293
_ch0_neuron0,	52.7472
_ch0_neuron0,	53.2573
_ch0_neuron0,	53.7606
_ch0_neuron0,	54.2696
_ch0_neuron0,	54.7956
_ch0_neuron0,	55.3859
_ch0_neuron0,	56.1812
_ch0_neuron0,	56.9976
_ch0_neuron0,	57.8367
_ch0_neuron0,	58.6758
_ch0_neuron0,	59.4987
_ch0_neuron0,	60.2994
_ch0_neuron0,	61.0620
_ch0_neuron0,	61.7878
_ch0_neuron0,	62.4008
_ch0_neuron0,	62.9659
_ch0_neuron0,	63.5112
_ch0_neuron0,	64.0546
_ch0_neuron0,	64.6090
_ch0_neuron0,	65.2078
_ch0_neuron0,	65.9041
_ch0_neuron0,	66.6701
_ch0_neuron0,	67.4947
_ch0_neuron0,	68.3470
_ch0_neuron0,	69.1646
_ch0_neuron0,	69.9194
_ch0_neuron0,	70.6143
_ch0_neuron0,	71.2702
_ch0_neuron0,	71.8982
_ch0_neuron0,	72.4936
_ch0_neuron0,	73.0549
_ch0_neuron0,	73.5998
_ch0_neuron0,	74.1354
_ch0_neuron0,	74.6732
_ch0_neuron0,	75.2359
_ch0_neuron0,	75.8344
_ch0_neuron0,	76.6021
_ch0_neuron0,	77.4125
_ch0_neuron0,	78.2847
_ch0_neuron0,	79.1343
_ch0_neuron0,	79.9448
_ch0_neuron0,	80.6978
_ch0_neuron0,	81.3768
_ch0_neuron0,	81.9899
_ch0_neuron0,	82.5546
_ch0_neuron0,	83.0941
_ch0_neuron0,	83.6184
_ch0_neuron0,	84.1343
_ch0_neuron0,	84.6565
_ch0_neuron0,	85.1668
_ch0_neuron0,	85.6759
_ch0_neuron0,	86.2411
_ch0_neuron0,	86.9654
_ch0_neuron0,	87.7473
_ch0_neuron0,	88.5725
_ch0_neuron0,	89.3681
_ch0_neuron0,	90.1593
_ch0_neuron0,	90.9140
_ch0_neuron0,	91.6169
_ch0_neuron0,	92.2299
_ch0_neuron0,	92.7858
_ch0_neuron0,	95.0074
_ch0_neuron0,	95.8309
_ch0_neuron0,	96.5614
_ch0_neuron0,	97.3239
_ch0_neuron0,	98.0994
_ch0_neuron0,	98.8732
_ch0_neuron0,	99.6490
_ch0_neuron0,	100.4034
_ch0_neuron0,	101.1267
_ch0_neuron0,	101.8046
_ch0_neuron0,	102.4281
_ch0_neuron0,	102.9880
_ch0_neuron0,	103.5245
_ch0_neuron0,	104.5774
_ch0_neuron0,	105.1158
_ch0_neuron0,	105.6986
_ch0_neuron0,	106.4486
_ch0_neuron0,	107.2259
_ch0_neuron0,	108.0365
_ch0_neuron0,	108.8462
_ch0_neuron0,	109.6480
_ch0_neuron0,	110.4447
_ch0_neuron0,	111.2078
_ch0_neuron0,	111.8746
_ch0_neuron0,	112.4735
_ch0_neuron0,	113.0213
_ch0_neuron0,	113.5491
_ch0_neuron0,	114.5817
_ch0_neuron0,	115.1044
_ch0_neuron0,	115.6525
_ch0_neuron0,	116.2399
_ch0_neuron0,	116.8816
_ch0_neuron0,	117.5730
_ch0_neuron0,	118.3254
_ch0_neuron0,	119.0787
_ch0_neuron0,	119.7955
_ch0_neuron0,	120.4698
_ch0_neuron0,	121.1041
_ch0_neuron0,	121.7066
_ch0_neuron0,	122.2749
_ch0_neuron0,	122.8237
_ch0_neuron0,	123.3601
_ch0_neuron0,	123.8922
_ch0_neuron0,	124.4316
_ch0_neuron0,	124.9903
_ch0_neuron0,	125.5985
_ch0_neuron0,	126.2600
_ch0_neuron0,	126.9589
_ch0_neuron0,	127.6655
_ch0_neuron0,	128.3982
_ch0_neuron0,	129.1099
_ch0_neuron0,	129.8086
_ch0_neuron0,	130.4649
_ch0_neuron0,	131.0912
_ch0_neuron0,	131.6919
_ch0_neuron0,	132.2672
_ch0_neuron0,	132.8075
_ch0_neuron0,	133.8585
_ch0_neuron0,	134.3785
_ch0_neuron0,	134.9152
_ch0_neuron0,	135.5323
_ch0_neuron0,	136.3145
_ch0_neuron0,	137.0675
_ch0_neuron0,	137.8435
_ch0_neuron0,	138.6529
_ch0_neuron0,	139.4250
_ch0_neuron0,	140.1486
_ch0_neuron0,	140.7821
_ch0_neuron0,	141.3555
_ch0_neuron0,	141.9106
_ch0_neuron0,	142.4471
_ch0_neuron0,	142.9717
_ch0_neuron0,	143.4902
_ch0_neuron0,	144.5272
_ch0_neuron0,	145.0645
_ch0_neuron0,	145.6262
_ch0_neuron0,	146.2398
_ch0_neuron0,	146.9255
_ch0_neuron0,	147.6332
_ch0_neuron0,	148.3731
_ch0_neuron0,	149.1204
_ch0_neuron0,	149.8290
_ch0_neuron0,	150.4999
_ch0_neuron0,	151.1436
_ch0_neuron0,	151.7775
_ch0_neuron0,	152.3753
_ch0_neuron0,	152.9350
_ch0_neuron0,	153.4751
_ch0_neuron0,	154.0039
_ch0_neuron0,	154.5294
_ch0_neuron0,	155.0669
_ch0_neuron0,	155.6378
_ch0_neuron0,	156.3326
_ch0_neuron0,	157.1104
_ch0_neuron0,	157.9288
_ch0_neuron0,	158.7273
_ch0_neuron0,	159.4346
_ch0_neuron0,	160.2237
_ch0_neuron0,	160.8736
_ch0_neuron0,	161.4627
_ch0_neuron0,	162.0284
_ch0_neuron0,	162.5786
_ch0_neuron0,	163.1083
_ch0_neuron0,	163.6324
_ch0_neuron0,	164.6636
_ch0_neuron0,	165.1803
_ch0_neuron0,	165.7039
_ch0_neuron0,	166.2365
_ch0_neuron0,	166.7915
_ch0_neuron0,	167.3390
_ch0_neuron0,	167.8639
_ch0_neuron0,	168.9490
_ch0_neuron0,	169.5141
_ch0_neuron0,	170.0844
_ch0_neuron0,	170.6473
_ch0_neuron0,	171.2054
_ch0_neuron0,	171.7504
_ch0_neuron0,	172.2817
_ch0_neuron0,	172.7989
_ch0_neuron0,	173.3089
_ch0_neuron0,	173.8137
_ch0_neuron0,	174.3208
_ch0_neuron0,	174.8556
_ch0_neuron0,	175.4961
_ch0_neuron0,	176.2423
_ch0_neuron0,	177.0593
_ch0_neuron0,	177.8970
_ch0_neuron0,	178.7485
_ch0_neuron0,	179.5786
_ch0_neuron0,	180.3918
_neuron0threshhig10407,	0.0000
_neuron0threshlow5977,	0.0000
