# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.1736
_ch0_neuron0,	0.9750
_ch0_neuron0,	1.7318
_ch0_neuron0,	2.5189
_ch0_neuron0,	3.3277
_ch0_neuron0,	4.1277
_ch0_neuron0,	4.9112
_ch0_neuron0,	5.7319
_ch0_neuron0,	6.5666
_ch0_neuron0,	7.3348
_ch0_neuron0,	8.1384
_ch0_neuron0,	8.9462
_ch0_neuron0,	9.7544
_ch0_neuron0,	10.5116
_ch0_neuron0,	11.3080
_ch0_neuron0,	12.1124
_ch0_neuron0,	12.9520
_ch0_neuron0,	13.7353
_ch0_neuron0,	14.5303
_ch0_neuron0,	15.3398
_ch0_neuron0,	16.1645
_ch0_neuron0,	16.9419
_ch0_neuron0,	17.7137
_ch0_neuron0,	18.4937
_ch0_neuron0,	19.3022
_ch0_neuron0,	20.0935
_ch0_neuron0,	20.8467
_ch0_neuron0,	21.6422
_ch0_neuron0,	22.4623
_ch0_neuron0,	23.2671
_ch0_neuron0,	24.0026
_ch0_neuron0,	24.7660
_ch0_neuron0,	25.5265
_ch0_neuron0,	26.2884
_ch0_neuron0,	27.0159
_ch0_neuron0,	27.7276
_ch0_neuron0,	28.4678
_ch0_neuron0,	29.2120
_ch0_neuron0,	29.9458
_ch0_neuron0,	30.6558
_ch0_neuron0,	31.3957
_ch0_neuron0,	32.1751
_ch0_neuron0,	32.9407
_ch0_neuron0,	33.7158
_ch0_neuron0,	34.5031
_ch0_neuron0,	35.2847
_ch0_neuron0,	36.0105
_ch0_neuron0,	36.7444
_ch0_neuron0,	37.4893
_ch0_neuron0,	38.2650
_ch0_neuron0,	38.9945
_ch0_neuron0,	39.7484
_ch0_neuron0,	40.5113
_ch0_neuron0,	41.2953
_ch0_neuron0,	42.0244
_ch0_neuron0,	42.8013
_ch0_neuron0,	43.5905
_ch0_neuron0,	44.3939
_ch0_neuron0,	45.1438
_ch0_neuron0,	45.8975
_ch0_neuron0,	46.6419
_ch0_neuron0,	47.3945
_ch0_neuron0,	48.1102
_ch0_neuron0,	48.8216
_ch0_neuron0,	49.5651
_ch0_neuron0,	50.3156
_ch0_neuron0,	51.0847
_ch0_neuron0,	51.8046
_ch0_neuron0,	52.5275
_ch0_neuron0,	53.1973
_ch0_neuron0,	53.9206
_ch0_neuron0,	54.6998
_ch0_neuron0,	55.4342
_ch0_neuron0,	56.1644
_ch0_neuron0,	56.9129
_ch0_neuron0,	57.6799
_ch0_neuron0,	58.4283
_ch0_neuron0,	59.1289
_ch0_neuron0,	59.8536
_ch0_neuron0,	60.5888
_ch0_neuron0,	61.3462
_ch0_neuron0,	62.0646
_ch0_neuron0,	62.7965
_ch0_neuron0,	63.5632
_ch0_neuron0,	64.3637
_ch0_neuron0,	65.1651
_ch0_neuron0,	65.8993
_ch0_neuron0,	66.6596
_ch0_neuron0,	67.4210
_ch0_neuron0,	68.1873
_ch0_neuron0,	68.9198
_ch0_neuron0,	69.6272
_ch0_neuron0,	70.3624
_ch0_neuron0,	71.1222
_ch0_neuron0,	71.9062
_ch0_neuron0,	72.6588
_ch0_neuron0,	73.4360
_ch0_neuron0,	74.2505
_ch0_neuron0,	75.0602
