# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.5508
_ch0_neuron0,	1.2506
_ch0_neuron0,	1.9414
_ch0_neuron0,	2.5936
_ch0_neuron0,	3.2380
_ch0_neuron0,	3.8719
_ch0_neuron0,	4.5266
_ch0_neuron0,	5.3054
_ch0_neuron0,	6.1541
_ch0_neuron0,	6.9889
_ch0_neuron0,	7.7982
_ch0_neuron0,	8.5656
_ch0_neuron0,	9.2971
_ch0_neuron0,	10.0002
_ch0_neuron0,	10.6559
_ch0_neuron0,	11.2956
_ch0_neuron0,	11.9562
_ch0_neuron0,	12.8606
_ch0_neuron0,	13.8062
_ch0_neuron0,	14.7003
_ch0_neuron0,	15.5678
_ch0_neuron0,	16.3925
_ch0_neuron0,	17.1849
_ch0_neuron0,	17.9278
_ch0_neuron0,	18.6065
_ch0_neuron0,	19.2333
_ch0_neuron0,	19.8627
_ch0_neuron0,	20.5440
_ch0_neuron0,	21.5022
_ch0_neuron0,	22.3679
_ch0_neuron0,	23.1920
_ch0_neuron0,	23.9696
_ch0_neuron0,	24.7100
_ch0_neuron0,	25.4070
_ch0_neuron0,	26.0518
_ch0_neuron0,	26.6766
_ch0_neuron0,	27.3037
_ch0_neuron0,	28.0565
_ch0_neuron0,	28.9244
_ch0_neuron0,	29.7587
_ch0_neuron0,	30.5482
_ch0_neuron0,	31.3041
_ch0_neuron0,	32.0289
_ch0_neuron0,	32.7214
_ch0_neuron0,	33.3743
_ch0_neuron0,	34.0009
_ch0_neuron0,	34.6227
_ch0_neuron0,	35.2924
_ch0_neuron0,	36.1683
_ch0_neuron0,	36.9544
_ch0_neuron0,	37.7403
_ch0_neuron0,	38.4896
_ch0_neuron0,	39.1868
_ch0_neuron0,	39.8350
_ch0_neuron0,	40.4765
_ch0_neuron0,	41.1583
_ch0_neuron0,	41.9836
_ch0_neuron0,	42.7997
_ch0_neuron0,	43.5730
_ch0_neuron0,	44.3161
_ch0_neuron0,	45.0283
_ch0_neuron0,	45.6809
_ch0_neuron0,	46.2944
_ch0_neuron0,	46.8987
_ch0_neuron0,	47.5331
_ch0_neuron0,	48.4788
_ch0_neuron0,	49.3535
_ch0_neuron0,	50.1727
_ch0_neuron0,	50.9342
_ch0_neuron0,	51.6717
_ch0_neuron0,	52.3652
_ch0_neuron0,	53.0118
_ch0_neuron0,	53.6358
_ch0_neuron0,	54.2609
_ch0_neuron0,	54.9869
_ch0_neuron0,	55.8249
_ch0_neuron0,	56.6791
_ch0_neuron0,	57.5219
_ch0_neuron0,	58.3194
_ch0_neuron0,	59.0523
_ch0_neuron0,	59.7599
_ch0_neuron0,	60.4806
_ch0_neuron0,	61.2226
_ch0_neuron0,	61.9653
_ch0_neuron0,	62.6943
_ch0_neuron0,	63.4094
_ch0_neuron0,	64.1043
_ch0_neuron0,	64.8486
_ch0_neuron0,	65.6475
_ch0_neuron0,	66.4589
_ch0_neuron0,	67.2325
_ch0_neuron0,	67.9716
_ch0_neuron0,	68.6894
_ch0_neuron0,	69.3649
_ch0_neuron0,	70.0067
_ch0_neuron0,	70.6481
_ch0_neuron0,	71.3802
_ch0_neuron0,	72.2548
_ch0_neuron0,	73.1240
_ch0_neuron0,	73.9596
_ch0_neuron0,	74.7442
_ch0_neuron0,	75.4848
_ch0_neuron0,	76.1558
_ch0_neuron0,	76.7833
_ch0_neuron0,	77.4067
_ch0_neuron0,	78.0774
_ch0_neuron0,	78.8806
_ch0_neuron0,	79.6808
_ch0_neuron0,	80.4536
_ch0_neuron0,	81.1560
_ch0_neuron0,	81.8058
_ch0_neuron0,	82.4345
_ch0_neuron0,	83.0908
_ch0_neuron0,	83.8559
_ch0_neuron0,	84.6387
_ch0_neuron0,	85.4060
_ch0_neuron0,	86.1330
_ch0_neuron0,	86.8201
_ch0_neuron0,	87.4815
_ch0_neuron0,	88.1202
_ch0_neuron0,	88.7435
_ch0_neuron0,	89.3918
_ch0_neuron0,	90.1533
_ch0_neuron0,	90.9182
_ch0_neuron0,	91.7231
_ch0_neuron0,	92.4972
_ch0_neuron0,	93.2221
_ch0_neuron0,	93.8828
_ch0_neuron0,	94.5114
_ch0_neuron0,	95.1351
_ch0_neuron0,	95.7737
_ch0_neuron0,	96.5131
_ch0_neuron0,	97.5069
_ch0_neuron0,	98.3564
_ch0_neuron0,	99.1369
_ch0_neuron0,	99.8663
_ch0_neuron0,	100.5538
_ch0_neuron0,	101.2014
_ch0_neuron0,	101.8322
_ch0_neuron0,	102.4533
_ch0_neuron0,	103.1082
_ch0_neuron0,	104.1029
_ch0_neuron0,	104.9969
_ch0_neuron0,	105.8126
_ch0_neuron0,	106.5136
_ch0_neuron0,	107.1874
_ch0_neuron0,	108.0721
_ch0_neuron0,	108.9064
_ch0_neuron0,	109.7279
_ch0_neuron0,	110.5265
_ch0_neuron0,	111.2863
_ch0_neuron0,	111.9980
_ch0_neuron0,	112.6536
_ch0_neuron0,	113.2857
_ch0_neuron0,	113.9871
_ch0_neuron0,	114.7739
_ch0_neuron0,	115.5601
_ch0_neuron0,	116.3211
_ch0_neuron0,	117.0020
_ch0_neuron0,	117.6823
_ch0_neuron0,	118.4364
_ch0_neuron0,	119.1784
_ch0_neuron0,	119.9148
_ch0_neuron0,	120.6237
_ch0_neuron0,	121.3318
_ch0_neuron0,	121.9960
_ch0_neuron0,	122.6398
_ch0_neuron0,	123.2972
_ch0_neuron0,	123.9506
_ch0_neuron0,	124.5835
_ch0_neuron0,	125.2034
_ch0_neuron0,	125.8729
_ch0_neuron0,	126.6555
_ch0_neuron0,	127.4264
_ch0_neuron0,	128.1547
_ch0_neuron0,	128.8400
_ch0_neuron0,	129.4958
_ch0_neuron0,	130.1369
_ch0_neuron0,	130.7799
_ch0_neuron0,	131.4252
_ch0_neuron0,	132.1216
_ch0_neuron0,	132.7949
_ch0_neuron0,	133.4413
_ch0_neuron0,	134.0857
_ch0_neuron0,	134.8052
_ch0_neuron0,	135.6874
_ch0_neuron0,	136.5421
_ch0_neuron0,	137.3594
_ch0_neuron0,	138.1096
_ch0_neuron0,	138.7987
_ch0_neuron0,	139.4451
_ch0_neuron0,	140.0670
_ch0_neuron0,	140.7121
_ch0_neuron0,	141.5159
_ch0_neuron0,	142.3357
_ch0_neuron0,	143.1440
_ch0_neuron0,	143.9496
_ch0_neuron0,	144.7477
_ch0_neuron0,	145.5062
_ch0_neuron0,	146.1837
_ch0_neuron0,	146.8211
_ch0_neuron0,	147.4913
_ch0_neuron0,	148.2679
_ch0_neuron0,	149.0713
_ch0_neuron0,	149.8696
_ch0_neuron0,	150.6180
_ch0_neuron0,	151.3487
_ch0_neuron0,	152.0323
_ch0_neuron0,	152.6798
_ch0_neuron0,	153.3095
_ch0_neuron0,	153.9622
_ch0_neuron0,	154.8463
_ch0_neuron0,	155.6718
_ch0_neuron0,	156.4497
_ch0_neuron0,	157.1683
_ch0_neuron0,	157.8650
_ch0_neuron0,	158.5410
_ch0_neuron0,	159.1553
_ch0_neuron0,	159.7733
_ch0_neuron0,	160.4152
_ch0_neuron0,	161.0297
_ch0_neuron0,	161.6313
_ch0_neuron0,	162.2898
_ch0_neuron0,	163.0122
_ch0_neuron0,	163.7266
_ch0_neuron0,	164.4337
_ch0_neuron0,	165.0917
_ch0_neuron0,	165.7154
_ch0_neuron0,	166.3219
_ch0_neuron0,	166.9650
_ch0_neuron0,	167.6459
_ch0_neuron0,	168.3544
_ch0_neuron0,	169.1022
_ch0_neuron0,	169.8230
_ch0_neuron0,	170.5027
_ch0_neuron0,	171.1818
_ch0_neuron0,	171.8913
_ch0_neuron0,	172.6168
_ch0_neuron0,	173.3381
_ch0_neuron0,	174.0418
_ch0_neuron0,	174.7054
_ch0_neuron0,	175.3734
_ch0_neuron0,	176.0831
_ch0_neuron0,	176.7951
_ch0_neuron0,	177.4919
_ch0_neuron0,	178.1513
_ch0_neuron0,	178.8505
_ch0_neuron0,	179.5352
_ch0_neuron0,	180.2396
_neuron0threshhig15259,	0.0000
_neuron0threshlow6539,	0.0000
