# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.7547
_ch0_neuron0,	1.7798
_ch0_neuron0,	2.7435
_ch0_neuron0,	3.7795
_ch0_neuron0,	4.9138
_ch0_neuron0,	6.0382
_ch0_neuron0,	7.1032
_ch0_neuron0,	8.0879
_ch0_neuron0,	9.0527
_ch0_neuron0,	10.1372
_ch0_neuron0,	11.2823
_ch0_neuron0,	12.4074
_ch0_neuron0,	13.5033
_ch0_neuron0,	14.4968
_ch0_neuron0,	15.4615
_ch0_neuron0,	16.5056
_ch0_neuron0,	17.6227
_ch0_neuron0,	18.7491
_ch0_neuron0,	19.8210
_ch0_neuron0,	20.8254
_ch0_neuron0,	21.7805
_ch0_neuron0,	22.7664
_ch0_neuron0,	23.8908
_ch0_neuron0,	25.0155
_ch0_neuron0,	26.1493
_ch0_neuron0,	27.2667
_ch0_neuron0,	28.3397
_ch0_neuron0,	29.3351
_ch0_neuron0,	30.2483
_ch0_neuron0,	31.1711
_ch0_neuron0,	32.1757
_ch0_neuron0,	33.3806
_ch0_neuron0,	34.5852
_ch0_neuron0,	35.7699
_ch0_neuron0,	36.9347
_ch0_neuron0,	38.0582
_ch0_neuron0,	39.0764
_ch0_neuron0,	39.9986
_ch0_neuron0,	40.9307
_ch0_neuron0,	41.9956
_ch0_neuron0,	43.1998
_ch0_neuron0,	44.3567
_ch0_neuron0,	45.3423
_ch0_neuron0,	46.3531
_ch0_neuron0,	47.3572
_ch0_neuron0,	48.3326
_ch0_neuron0,	49.3855
_ch0_neuron0,	50.5023
_ch0_neuron0,	51.6153
_ch0_neuron0,	52.7003
_ch0_neuron0,	53.7440
_ch0_neuron0,	54.7284
_ch0_neuron0,	55.6521
_ch0_neuron0,	56.6164
_ch0_neuron0,	57.6815
_ch0_neuron0,	58.8063
_ch0_neuron0,	59.9316
_ch0_neuron0,	61.0567
_ch0_neuron0,	62.1329
_ch0_neuron0,	63.1458
_ch0_neuron0,	64.1500
_ch0_neuron0,	65.1879
_ch0_neuron0,	66.2603
_ch0_neuron0,	67.3653
_ch0_neuron0,	68.4504
_ch0_neuron0,	69.4754
_ch0_neuron0,	70.4513
_ch0_neuron0,	71.4056
_ch0_neuron0,	72.4094
_ch0_neuron0,	73.4660
_ch0_neuron0,	74.5602
_ch0_neuron0,	75.6257
_ch0_neuron0,	76.6513
_ch0_neuron0,	77.6559
_ch0_neuron0,	78.6201
_ch0_neuron0,	79.5375
_ch0_neuron0,	80.4490
_ch0_neuron0,	81.4336
_ch0_neuron0,	82.5102
_ch0_neuron0,	83.6244
_ch0_neuron0,	84.7698
_ch0_neuron0,	85.8871
_ch0_neuron0,	86.9608
_ch0_neuron0,	88.0047
_ch0_neuron0,	88.9698
_ch0_neuron0,	89.9140
_ch0_neuron0,	90.8794
_ch0_neuron0,	91.9843
_ch0_neuron0,	93.1229
_ch0_neuron0,	94.2747
_ch0_neuron0,	95.4200
_ch0_neuron0,	96.5064
_ch0_neuron0,	97.5513
_ch0_neuron0,	98.4959
_ch0_neuron0,	99.4402
_ch0_neuron0,	100.4258
_ch0_neuron0,	101.5315
_ch0_neuron0,	102.6772
_ch0_neuron0,	103.8348
_ch0_neuron0,	104.9480
_ch0_neuron0,	106.0329
_ch0_neuron0,	107.0295
_ch0_neuron0,	107.9638
_ch0_neuron0,	108.9477
_ch0_neuron0,	110.0531
_ch0_neuron0,	111.1793
_ch0_neuron0,	112.2967
_ch0_neuron0,	113.3694
_ch0_neuron0,	114.3939
_ch0_neuron0,	115.3385
_ch0_neuron0,	116.2431
_ch0_neuron0,	117.1669
_ch0_neuron0,	118.1722
_ch0_neuron0,	119.2368
_ch0_neuron0,	120.3420
_ch0_neuron0,	121.4467
_ch0_neuron0,	122.5126
_ch0_neuron0,	123.5563
_ch0_neuron0,	124.5148
_ch0_neuron0,	125.4184
_ch0_neuron0,	126.3496
_ch0_neuron0,	127.3755
_ch0_neuron0,	128.4601
_ch0_neuron0,	129.5660
_ch0_neuron0,	130.6511
_ch0_neuron0,	131.7169
_ch0_neuron0,	132.7414
_ch0_neuron0,	133.6796
_ch0_neuron0,	134.5620
_ch0_neuron0,	135.4667
_ch0_neuron0,	136.4611
_ch0_neuron0,	137.5672
_ch0_neuron0,	138.6658
_ch0_neuron0,	139.7383
_ch0_neuron0,	140.6430
_ch0_neuron0,	141.5392
_ch0_neuron0,	142.4326
_ch0_neuron0,	143.3491
_ch0_neuron0,	144.3429
_ch0_neuron0,	145.4287
_ch0_neuron0,	146.5264
_ch0_neuron0,	147.6197
_ch0_neuron0,	148.6651
_ch0_neuron0,	149.6700
_ch0_neuron0,	150.6144
_ch0_neuron0,	151.4990
_ch0_neuron0,	152.4031
_ch0_neuron0,	153.3879
_ch0_neuron0,	154.4527
_ch0_neuron0,	155.5581
_ch0_neuron0,	156.6436
_ch0_neuron0,	157.7013
_ch0_neuron0,	158.6926
_ch0_neuron0,	159.6371
_ch0_neuron0,	160.5930
_ch0_neuron0,	161.5861
_ch0_neuron0,	162.6905
_ch0_neuron0,	163.7955
_ch0_neuron0,	164.8806
_ch0_neuron0,	165.9251
_ch0_neuron0,	166.9105
_ch0_neuron0,	167.8552
_ch0_neuron0,	168.7782
_ch0_neuron0,	169.7028
_ch0_neuron0,	170.6870
_ch0_neuron0,	171.6315
_ch0_neuron0,	172.4764
_ch0_neuron0,	173.3395
_ch0_neuron0,	174.2038
_ch0_neuron0,	175.0884
_ch0_neuron0,	176.0520
_ch0_neuron0,	177.0377
_ch0_neuron0,	178.0347
_ch0_neuron0,	179.0075
_ch0_neuron0,	179.9316
_neuron0threshhig19982,	0.0000
_neuron0threshlow4809,	0.0000
