# Marker IDs can be arbitrary strings.
# Marker ID,	Time (in s)
_ch0_neuron0,	0.3017
_ch0_neuron0,	0.9908
_ch0_neuron0,	1.6782
_ch0_neuron0,	2.3591
_ch0_neuron0,	3.0534
_ch0_neuron0,	3.7630
_ch0_neuron0,	4.4743
_ch0_neuron0,	5.1969
_ch0_neuron0,	5.9421
_ch0_neuron0,	6.6972
_ch0_neuron0,	7.4518
_ch0_neuron0,	8.1734
_ch0_neuron0,	8.8482
_ch0_neuron0,	9.5082
_ch0_neuron0,	10.1841
_ch0_neuron0,	10.8935
_ch0_neuron0,	11.6125
_ch0_neuron0,	12.3478
_ch0_neuron0,	13.0831
_ch0_neuron0,	13.8214
_ch0_neuron0,	14.5517
_ch0_neuron0,	15.2349
_ch0_neuron0,	15.8840
_ch0_neuron0,	16.5346
_ch0_neuron0,	17.2101
_ch0_neuron0,	17.9380
_ch0_neuron0,	18.6999
_ch0_neuron0,	19.4569
_ch0_neuron0,	20.2144
_ch0_neuron0,	20.9631
_ch0_neuron0,	21.7027
_ch0_neuron0,	22.4217
_ch0_neuron0,	23.1266
_ch0_neuron0,	23.7864
_ch0_neuron0,	24.4075
_ch0_neuron0,	25.0274
_ch0_neuron0,	25.6430
_ch0_neuron0,	26.2962
_ch0_neuron0,	27.0033
_ch0_neuron0,	27.7536
_ch0_neuron0,	28.5053
_ch0_neuron0,	29.2432
_ch0_neuron0,	29.9819
_ch0_neuron0,	30.7097
_ch0_neuron0,	31.3751
_ch0_neuron0,	31.9969
_ch0_neuron0,	32.6099
_ch0_neuron0,	33.2368
_ch0_neuron0,	33.8986
_ch0_neuron0,	34.6164
_ch0_neuron0,	35.3609
_ch0_neuron0,	36.1142
_ch0_neuron0,	36.8639
_ch0_neuron0,	37.5935
_ch0_neuron0,	38.3143
_ch0_neuron0,	39.0178
_ch0_neuron0,	39.6726
_ch0_neuron0,	40.2779
_ch0_neuron0,	40.8655
_ch0_neuron0,	41.4526
_ch0_neuron0,	42.0620
_ch0_neuron0,	42.7113
_ch0_neuron0,	43.4133
_ch0_neuron0,	44.1345
_ch0_neuron0,	44.8468
_ch0_neuron0,	45.5233
_ch0_neuron0,	46.1983
_ch0_neuron0,	46.8970
_ch0_neuron0,	47.6239
_ch0_neuron0,	48.3545
_ch0_neuron0,	49.0757
_ch0_neuron0,	49.7892
_ch0_neuron0,	50.4794
_ch0_neuron0,	51.1562
_ch0_neuron0,	51.7867
_ch0_neuron0,	52.3821
_ch0_neuron0,	52.9648
_ch0_neuron0,	53.5575
_ch0_neuron0,	54.1602
_ch0_neuron0,	54.8163
_ch0_neuron0,	55.4926
_ch0_neuron0,	56.1331
_ch0_neuron0,	56.7538
_ch0_neuron0,	57.3957
_ch0_neuron0,	58.0664
_ch0_neuron0,	58.7596
_ch0_neuron0,	59.5175
_ch0_neuron0,	60.2581
_ch0_neuron0,	60.9547
_ch0_neuron0,	61.6110
_ch0_neuron0,	62.2691
_ch0_neuron0,	62.9087
_ch0_neuron0,	63.5730
_ch0_neuron0,	64.2439
_ch0_neuron0,	64.9355
_ch0_neuron0,	65.6552
_ch0_neuron0,	66.3652
_ch0_neuron0,	67.0630
_ch0_neuron0,	67.7194
_ch0_neuron0,	68.3549
_ch0_neuron0,	68.9960
_ch0_neuron0,	69.6500
_ch0_neuron0,	70.3244
_ch0_neuron0,	71.0365
_ch0_neuron0,	71.7660
_ch0_neuron0,	72.4917
_ch0_neuron0,	73.1970
_ch0_neuron0,	73.9044
_ch0_neuron0,	74.5874
_ch0_neuron0,	75.2516
_ch0_neuron0,	75.8772
_ch0_neuron0,	76.4794
_ch0_neuron0,	77.0798
_ch0_neuron0,	77.6861
_ch0_neuron0,	78.3057
_ch0_neuron0,	78.9862
_ch0_neuron0,	79.6531
_ch0_neuron0,	80.2930
_ch0_neuron0,	80.9332
_ch0_neuron0,	81.6041
_ch0_neuron0,	82.3244
_ch0_neuron0,	83.1072
_ch0_neuron0,	83.9181
_ch0_neuron0,	84.7272
_ch0_neuron0,	85.4968
_ch0_neuron0,	86.1771
_ch0_neuron0,	86.8158
_ch0_neuron0,	87.4430
_ch0_neuron0,	88.0771
_ch0_neuron0,	88.7451
_ch0_neuron0,	89.4360
_ch0_neuron0,	90.1763
_ch0_neuron0,	90.9205
_ch0_neuron0,	91.6655
_ch0_neuron0,	92.3825
